STARNDARD	z
8468	3.936945813
8469	3.933990148
8470	3.938795656
8471	3.945544554
8472	3.952475248
8473	3.954500495
8474	3.958415842
8475	3.954545455
8476	3.946692991
8477	3.947628458
8478	3.950248756
8479	3.944499504
8480	3.943564356
8481	3.952333664
8482	3.953326713
8483	3.947524752
8484	3.947420635
8485	3.950445986
8486	3.943508424
8487	3.942631058
8488	3.943620178
8489	3.946640316
8490	3.945759369
8491	3.94488189
8492	3.942744324
8493	3.945652174
8494	3.952475248
8495	3.947731755
8496	3.947783251
8497	3.946902655
8498	3.950738916
8499	3.94980315
8500	3.946902655
8501	3.947680158
8502	3.947680158
8503	3.943897638
8504	3.948717949
8505	3.949704142
8506	3.944827586
8507	3.94488189
8508	3.943897638
8509	3.947576657
8510	3.951533136
8511	3.945812808
8512	3.946587537
8513	3.942631058
8514	3.943675889
8515	3.947524752
8516	3.952191235
8517	3.943564356
8518	3.945436508
8519	3.942631058
8520	3.945652174
8521	3.943564356
8522	3.939842209
8523	3.93996063
8524	3.936149312
8525	3.938053097
8526	3.937007874
8527	3.937069813
8528	3.94100295
8529	3.940944882
8530	3.9408867
8531	3.947731755
8532	3.948667325
8533	3.955489614
8534	3.950690335
8535	3.93996063
8536	3.936883629
8537	3.936883629
8538	3.944718657
8539	3.943842365
8540	3.940078585
8541	3.943897638
8542	3.946745562
8543	3.947834646
8544	3.953648915
8545	3.954635108
8546	3.953694581
8547	3.960552268
8548	3.95862069
8549	3.957677165
8550	3.954679803
8551	3.956564659
8552	3.954590326
8553	3.954635108
8554	3.953694581
8555	3.94891945
8556	3.951866405
8557	3.954857704
8558	3.956777996
8559	3.95
8560	3.956692913
8561	3.956692913
8562	3.958579882
8563	3.956777996
8564	3.954857704
8565	3.959724951
8566	3.959724951
8567	3.962598425
8568	3.961651917
8569	3.952894995
8570	3.951913641
8571	3.957718781
8572	3.960629921
8573	3.955839058
8574	3.959685349
8575	3.963618486
8576	3.963654224
8577	3.965585054
8578	3.963618486
8579	3.958783121
8580	3.953921569
8581	3.951913641
8582	3.947988224
8583	3.948969578
8584	3.951913641
8585	3.953831041
8586	3.956735497
8587	3.948969578
8588	3.950884086
8589	3.949852507
8590	3.94679803
8591	3.950787402
8592	3.954768928
8593	3.960591133
8594	3.956692913
8595	3.95862069
8596	3.956692913
8597	3.957593688
8598	3.957635468
8599	3.962561576
8600	3.962598425
8601	3.963510848
8602	3.963582677
8603	3.965551181
8604	3.963618486
8605	3.968503937
8606	3.971456693
8607	3.968503937
8608	3.967551622
8609	3.962635202
8610	3.958661417
8611	3.958579882
8612	3.958456973
8613	3.957509881
8614	3.959566075
8615	3.953694581
8616	3.961538462
8617	3.961614173
8618	3.95862069
8619	3.955621302
8620	3.953694581
8621	3.959486166
8622	3.95952616
8623	3.96248766
8624	3.966369931
8625	3.961500494
8626	3.963366337
8627	3.961232604
8628	3.96531219
8629	3.964356436
8630	3.96248766
8631	3.96735905
8632	3.971287129
8633	3.97029703
8634	3.960474308
8635	3.959325397
8636	3.952522255
8637	3.954500495
8638	3.950690335
8639	3.958374628
8640	3.962376238
8641	3.955665025
8642	3.958456973
8643	3.953557312
8644	3.953557312
8645	3.958415842
8646	3.956607495
8647	3.951676529
8648	3.958415842
8649	3.954590326
8650	3.956478734
8651	3.954590326
8652	3.952522255
8653	3.956435644
8654	3.952428147
8655	3.956435644
8656	3.947628458
8657	3.951388889
8658	3.954274354
8659	3.956218905
8660	3.951243781
8661	3.952191235
8662	3.949354518
8663	3.946268657
8664	3.947316103
8665	3.949152542
8666	3.949304175
8667	3.943564356
8668	3.952143569
8669	3.953233831
8670	3.961155378
8671	3.960278054
8672	3.959365709
8673	3.952428147
8674	3.951388889
8675	3.947576657
8676	3.95049505
8677	3.953557312
8678	3.950544016
8679	3.949554896
8680	3.954455446
8681	3.95256917
8682	3.952428147
8683	3.953326713
8684	3.952475248
8685	3.956435644
8686	3.955533597
8687	3.948717949
8688	3.946745562
8689	3.954319762
8690	3.952333664
8691	3.947524752
8692	3.952333664
8693	3.956305859
8694	3.956218905
8695	3.947420635
8696	3.950445986
8697	3.950544016
8698	3.950445986
8699	3.946587537
8700	3.943620178
8701	3.945544554
8702	3.939782823
8703	3.945436508
8704	3.937747036
8705	3.939303483
8706	3.937437934
8707	3.944333996
8708	3.94333996
8709	3.936633663
8710	3.942403178
8711	3.941410129
8712	3.946375372
8713	3.947368421
8714	3.948310139
8715	3.9500998
8716	3.953
8717	3.948310139
8718	3.950298211
8719	3.949253731
8720	3.943564356
8721	3.944444444
8722	3.933004926
8723	3.936883629
8724	3.939782823
8725	3.947368421
8726	3.940535183
8727	3.932806324
8728	3.932739862
8729	3.934588702
8730	3.947316103
8731	3.949253731
8732	3.952286282
8733	3.951388889
8734	3.949454906
8735	3.95526839
8736	3.953465347
8737	3.95526839
8738	3.951437066
8739	3.947472745
8740	3.947524752
8741	3.942574257
8742	3.948310139
8743	3.946268657
8744	3.944223108
8745	3.945219124
8746	3.94333996
8747	3.936507937
8748	3.944389275
8749	3.942403178
8750	3.946375372
8751	3.939243028
8752	3.939182453
8753	3.942057942
8754	3.947
8755	3.937250996
8756	3.944111776
8757	3.931479643
8758	3.933531746
8759	3.938308458
8760	3.943227092
8761	3.943396226
8762	3.945219124
8763	3.943227092
8764	3.940357853
8765	3.936570862
8766	3.94333996
8767	3.946215139
8768	3.952191235
8769	3.951292247
8770	3.949454906
8771	3.957171315
8772	3.956087824
8773	3.951388889
8774	3.94836147
8775	3.953280318
8776	3.950396825
8777	3.945652174
8778	3.946692991
8779	3.945598417
8780	3.953419227
8781	3.964250248
8782	3.96432111
8783	3.958374628
8784	3.958333333
8785	3.957383548
8786	3.952475248
8787	3.954410307
8788	3.950592885
8789	3.94950495
8790	3.951485149
8791	3.955489614
8792	3.958374628
8793	3.962376238
8794	3.959446093
8795	3.958498024
8796	3.957383548
8797	3.967229394
8798	3.962376238
8799	3.962376238
8800	3.954590326
8801	3.956564659
8802	3.959486166
8803	3.95952616
8804	3.962450593
8805	3.958456973
8806	3.958538993
8807	3.956521739
8808	3.954500495
8809	3.957509881
8810	3.95270936
8811	3.954590326
8812	3.948717949
8813	3.94679803
8814	3.949604743
8815	3.950445986
8816	3.951485149
8817	3.949554896
8818	3.951533136
8819	3.947680158
8820	3.949604743
8821	3.946745562
8822	3.954410307
8823	3.949704142
8824	3.940944882
8825	3.944499504
8826	3.954365079
8827	3.948565776
8828	3.946640316
8829	3.942744324
8830	3.948463826
8831	3.950298211
8832	3.948463826
8833	3.950347567
8834	3.948412698
8835	3.953326713
8836	3.960238569
8837	3.959285005
8838	3.958415842
8839	3.954455446
8840	3.952522255
8841	3.954590326
8842	3.953557312
8843	3.955533597
8844	3.961424332
8845	3.960435213
8846	3.956564659
8847	3.954590326
8848	3.959446093
8849	3.963366337
8850	3.972194638
8851	3.969276511
8852	3.963438735
8853	3.968316832
8854	3.964426877
8855	3.960435213
8856	3.959405941
8857	3.961271102
8858	3.963293651
8859	3.964285714
8860	3.970149254
8861	3.971115538
8862	3.961309524
8863	3.961347869
8864	3.958333333
8865	3.953419227
8866	3.956175299
8867	3.951340616
8868	3.952428147
8869	3.953326713
8870	3.953280318
8871	3.953233831
8872	3.96119403
8873	3.958250497
8874	3.949554896
8875	3.946534653
8876	3.956043956
8877	3.958041958
8878	3.959081836
8879	3.9632572
8880	3.964179104
8881	3.966067864
8882	3.971028971
8883	3.968190855
8884	3.966336634
8885	3.965346535
8886	3.968222443
8887	3.968253968
8888	3.969184891
8889	3.966236346
8890	3.969123506
8891	3.964250248
8892	3.963293651
8893	3.958333333
8894	3.954365079
8895	3.956262425
8896	3.953280318
8897	3.957128614
8898	3.955445545
8899	3.951292247
8900	3.959163347
8901	3.948565776
8902	3.953326713
8903	3.948412698
8904	3.958208955
8905	3.96119403
8906	3.958333333
8907	3.958250497
8908	3.964143426
8909	3.96318408
8910	3.957298908
8911	3.955401388
8912	3.958374628
8913	3.952615992
8914	3.945812808
8915	3.942631058
8916	3.937869822
8917	3.940711462
8918	3.942744324
8919	3.93972332
8920	3.939842209
8921	3.947524752
8922	3.95049505
8923	3.956349206
8924	3.957425743
8925	3.956607495
8926	3.95952616
8927	3.955621302
8928	3.951866405
8929	3.948869223
8930	3.951819076
8931	3.95270936
8932	3.951628825
8933	3.958538993
8934	3.958456973
8935	3.955445545
8936	3.954545455
8937	3.948717949
8938	3.952662722
8939	3.956564659
8940	3.959486166
8941	3.964391691
8942	3.961462451
8943	3.972222222
8944	3.969306931
8945	3.967326733
8946	3.96541502
8947	3.965346535
8948	3.952522255
8949	3.946692991
8950	3.945598417
8951	3.953419227
8952	3.950641658
8953	3.95256917
8954	3.945759369
8955	3.946587537
8956	3.945544554
8957	3.946587537
8958	3.951581028
8959	3.948717949
8960	3.955401388
8961	3.955489614
8962	3.955401388
8963	3.953373016
8964	3.952428147
8965	3.951485149
8966	3.948565776
8967	3.957298908
8968	3.95049505
8969	3.949554896
8970	3.94950495
8971	3.947628458
8972	3.952380952
8973	3.951388889
8974	3.950445986
8975	3.941757157
8976	3.945328032
8977	3.951388889
8978	3.950445986
8979	3.947576657
8980	3.946428571
8981	3.947576657
8982	3.954365079
8983	3.954228856
8984	3.953373016
8985	3.946640316
8986	3.956349206
8987	3.950544016
8988	3.956305859
8989	3.956349206
8990	3.960356789
8991	3.961309524
8992	3.959285005
8993	3.95531281
8994	3.956175299
8995	3.957256461
8996	3.955357143
8997	3.948514851
8998	3.952380952
8999	3.957298908
9000	3.953326713
9001	3.940711462
9002	3.951340616
9003	3.955357143
9004	3.947472745
9005	3.942687747
9006	3.940652819
9007	3.942744324
9008	3.936883629
9009	3.943620178
9010	3.936945813
9011	3.943620178
9012	3.943897638
9013	3.941757157
9014	3.942687747
9015	3.949554896
9016	3.95049505
9017	3.945652174
9018	3.95049505
9019	3.952428147
9020	3.957425743
9021	3.957425743
9022	3.959446093
9023	3.960435213
9024	3.962413452
9025	3.958579882
9026	3.958579882
9027	3.959486166
9028	3.961386139
9029	3.96248766
9030	3.967391304
9031	3.95952616
9032	3.962450593
9033	3.967294351
9034	3.959446093
9035	3.962376238
9036	3.966336634
9037	3.959486166
9038	3.95862069
9039	3.963438735
9040	3.965449161
9041	3.962413452
9042	3.966336634
9043	3.963402572
9044	3.96933729
9045	3.972332016
9046	3.973267327
9047	3.974257426
9048	3.971315529
9049	3.970326409
9050	3.973293769
9051	3.974257426
9052	3.971372162
9053	3.967455621
9054	3.966469428
9055	3.966469428
9056	3.962598425
9057	3.959645669
9058	3.95952616
9059	3.959566075
9060	3.955665025
9061	3.957509881
9062	3.963293651
9063	3.962413452
9064	3.967229394
9065	3.966269841
9066	3.962413452
9067	3.962376238
9068	3.970238095
9069	3.96735905
9070	3.963546798
9071	3.964461994
9072	3.962450593
9073	3.95862069
9074	3.967326733
9075	3.966403162
9076	3.965277778
9077	3.960435213
9078	3.956521739
9079	3.954455446
9080	3.950592885
9081	3.95256917
9082	3.951628825
9083	3.95256917
9084	3.951581028
9085	3.953557312
9086	3.953511375
9087	3.947731755
9088	3.944827586
9089	3.945652174
9090	3.956435644
9091	3.951533136
9092	3.944773176
9093	3.950738916
9094	3.943786982
9095	3.939901478
9096	3.931170108
9097	3.925270403
9098	3.932806324
9099	3.934911243
9100	3.938735178
9101	3.937747036
9102	3.930624381
9103	3.938492063
9104	3.938795656
9105	3.942574257
9106	3.943675889
9107	3.948310139
9108	3.948616601
9109	3.948565776
9110	3.947472745
9111	3.947680158
9112	3.952428147
9113	3.953465347
9114	3.946534653
9115	3.941293532
9116	3.945219124
9117	3.944333996
9118	3.941584158
9119	3.936821323
9120	3.944499504
9121	3.947472745
9122	3.948310139
9123	3.94047619
9124	3.940357853
9125	3.93669634
9126	3.944389275
9127	3.947524752
9128	3.946640316
9129	3.952428147
9130	3.947680158
9131	3.945705824
9132	3.945598417
9133	3.938856016
9134	3.937931034
9135	3.935166994
9136	3.938113949
9137	3.946692991
9138	3.945866142
9139	3.947680158
9140	3.955445545
9141	3.950641658
9142	3.959244533
9143	3.950641658
9144	3.941929134
9145	3.951340616
9146	3.949354518
9147	3.948514851
9148	3.947576657
9149	3.943508424
9150	3.94076999
9151	3.93669634
9152	3.937561943
9153	3.938492063
9154	3.939424032
9155	3.934782609
9156	3.930693069
9157	3.927794263
9158	3.932472691
9159	3.94047619
9160	3.944167498
9161	3.934846989
9162	3.94047619
9163	3.941641939
9164	3.944499504
9165	3.944554455
9166	3.946428571
9167	3.93960396
9168	3.939303483
9169	3.935643564
9170	3.94333996
9171	3.950248756
9172	3.947368421
9173	3.945436508
9174	3.950298211
9175	3.950199203
9176	3.950149551
9177	3.943564356
9178	3.947420635
9179	3.94041708
9180	3.935515873
9181	3.936318408
9182	3.941176471
9183	3.946322068
9184	3.942345924
9185	3.93669634
9186	3.941468254
9187	3.939663699
9188	3.92970297
9189	3.932606541
9190	3.937375746
9191	3.940535183
9192	3.927722772
9193	3.936507937
9194	3.942345924
9195	3.938613861
9196	3.93669634
9197	3.934718101
9198	3.930898322
9199	3.929980276
9200	3.935770751
9201	3.942631058
9202	3.946587537
9203	3.937007874
9204	3.937069813
9205	3.939096267
9206	3.944990177
9207	3.947937132
9208	3.954679803
9209	3.950884086
9210	3.952755906
9211	3.95256917
9212	3.949654492
9213	3.950641658
9214	3.953648915
9215	3.955665025
9216	3.951819076
9217	3.951866405
9218	3.952941176
9219	3.955795678
9220	3.953740157
9221	3.947937132
9222	3.951866405
9223	3.956650246
9224	3.950738916
9225	3.949753695
9226	3.957635468
9227	3.948818898
9228	3.946745562
9229	3.942969518
9230	3.941929134
9231	3.951485149
9232	3.954365079
9233	3.951437066
9234	3.945544554
9235	3.95531281
9236	3.949404762
9237	3.957256461
9238	3.954500495
9239	3.951533136
9240	3.949604743
9241	3.950641658
9242	3.948616601
9243	3.951581028
9244	3.950641658
9245	3.94679803
9246	3.956478734
9247	3.956521739
9248	3.956392468
9249	3.955489614
9250	3.954590326
9251	3.950544016
9252	3.949654492
9253	3.950592885
9254	3.955489614
9255	3.959405941
9256	3.960435213
9257	3.96333003
9258	3.96333003
9259	3.960435213
9260	3.957509881
9261	3.962413452
9262	3.954590326
9263	3.958538993
9264	3.954545455
9265	3.961386139
9266	3.957593688
9267	3.960591133
9268	3.961538462
9269	3.963510848
9270	3.961538462
9271	3.958661417
9272	3.955708661
9273	3.958579882
9274	3.957593688
9275	3.95280236
9276	3.955577493
9277	3.958538993
9278	3.950787402
9279	3.950787402
9280	3.949753695
9281	3.948869223
9282	3.951771654
9283	3.951771654
9284	3.948969578
9285	3.955577493
9286	3.95862069
9287	3.957635468
9288	3.957635468
9289	3.952662722
9290	3.949704142
9291	3.950690335
9292	3.955445545
9293	3.950641658
9294	3.951581028
9295	3.947628458
9296	3.953557312
9297	3.962376238
9298	3.954590326
9299	3.953603159
9300	3.954545455
9301	3.956564659
9302	3.95952616
9303	3.952662722
9304	3.951724138
9305	3.954635108
9306	3.952615992
9307	3.953648915
9308	3.958579882
9309	3.953740157
9310	3.957509881
9311	3.961462451
9312	3.955621302
9313	3.958538993
9314	3.96453202
9315	3.96453202
9316	3.959645669
9317	3.960629921
9318	3.955795678
9319	3.957677165
9320	3.957760314
9321	3.961500494
9322	3.961538462
9323	3.959724951
9324	3.960591133
9325	3.96453202
9326	3.968410661
9327	3.963438735
9328	3.959685349
9329	3.961614173
9330	3.961500494
9331	3.960552268
9332	3.957635468
9333	3.954635108
9334	3.960435213
9335	3.947834646
9336	3.951628825
9337	3.947783251
9338	3.953511375
9339	3.953557312
9340	3.96039604
9341	3.958456973
9342	3.960513327
9343	3.961347869
9344	3.953694581
9345	3.961462451
9346	3.960552268
9347	3.962450593
9348	3.957635468
9349	3.962450593
9350	3.972194638
9351	3.970238095
9352	3.971258672
9353	3.973267327
9354	3.968379447
9355	3.962450593
9356	3.96541502
9357	3.96735905
9358	3.966403162
9359	3.966369931
9360	3.963510848
9361	3.964391691
9362	3.963366337
9363	3.969276511
9364	3.962413452
9365	3.957635468
9366	3.962450593
9367	3.960552268
9368	3.955665025
9369	3.956607495
9370	3.96248766
9371	3.958579882
9372	3.95952616
9373	3.954635108
9374	3.960552268
9375	3.963474827
9376	3.956564659
9377	3.960474308
9378	3.960513327
9379	3.95952616
9380	3.958579882
9381	3.95862069
9382	3.961462451
9383	3.960474308
9384	3.967294351
9385	3.97029703
9386	3.964461994
9387	3.96248766
9388	3.959566075
9389	3.960552268
9390	3.962376238
9391	3.958498024
9392	3.961424332
9393	3.959446093
9394	3.960435213
9395	3.952615992
9396	3.968285431
9397	3.962413452
9398	3.961424332
9399	3.963402572
9400	3.963402572
9401	3.966336634
9402	3.966236346
9403	3.960435213
9404	3.961309524
9405	3.973134328
9406	3.97020854
9407	3.964426877
9408	3.965346535
9409	3.961386139
9410	3.959486166
9411	3.95862069
9412	3.966336634
9413	3.965346535
9414	3.960435213
9415	3.963402572
9416	3.967326733
9417	3.964391691
9418	3.964426877
9419	3.962450593
9420	3.955445545
9421	3.962189055
9422	3.963220676
9423	3.955357143
9424	3.959365709
9425	3.959405941
9426	3.963293651
9427	3.966303271
9428	3.957467854
9429	3.956564659
9430	3.957593688
9431	3.962450593
